word,word_position,text_id,n_participants,RT,sdRT,gRT,gsdRT,word_clean,zipf_freq,log_unigram_freq,word_length,log_RT,log_gRT,corpus,primary_RT,log_primary_RT,row_uid,surprisal,hidden_row_idx,token_ids_str,n_tokens,start_token_idx,end_token_idx,hidden_token_idx,hidden_context_size,hidden_context_stride
worth,389,1,84,308.8333333333333,122.86301837876424,291.19115064052744,1.388761580893194,worth,5.16,-3.838631698251693,5,5.732801757057305,5.673979926576864,natural_stories,308.8333333333333,5.732801757057305,natural_stories:1:389,3.939387083053589,3505,[2861],1,447,447,447,128,64
worth,680,9,78,306.79487179487177,90.76004598602816,293.68945103182693,1.3496885307895774,worth,5.16,-3.838631698251693,5,5.726179354212827,5.682522920064895,natural_stories,306.79487179487177,5.726179354212827,natural_stories:9:680,3.846343755722046,679,[2861],1,869,869,869,128,64
Worth.,277,8,73,408.1506849315069,208.2234824542076,367.3381246299848,1.5670586802214057,worth,5.16,-3.838631698251693,5,6.011636432032688,5.906282744416994,natural_stories,408.1506849315069,6.011636432032688,natural_stories:8:277,6.438873291015625,2413,"[22301, 13]",2,341,342,342,128,64
would,12,1,87,350.37931034482756,159.26073702472428,324.56344711747914,1.4574948184884748,would,6.27,-2.7304870324329187,5,5.859016311499407,5.782481039736168,natural_stories,350.37931034482756,5.859016311499407,natural_stories:1:12,1.038854956626892,3128,[561],1,12,12,12,128,64
would,14,4,91,333.05494505494505,185.71240386010015,301.33390201105567,1.5197470747138166,would,6.27,-2.7304870324329187,5,5.808307476534414,5.708218958927117,natural_stories,333.05494505494505,5.808307476534414,natural_stories:4:14,3.479217052459717,4203,[561],1,13,13,13,128,64
would,32,6,84,356.25,234.60491654581725,317.56409653456046,1.5501109816448588,would,6.27,-2.7304870324329187,5,5.8756327315828605,5.760679676806963,natural_stories,356.25,5.8756327315828605,natural_stories:6:32,5.342730522155762,1069,[561],1,41,41,41,128,64
would,33,1,86,323.5581395348837,148.06831528653274,298.8392862670422,1.4687235514625083,would,6.27,-2.7304870324329187,5,5.779378818148314,5.699905924759956,natural_stories,323.5581395348837,5.779378818148314,natural_stories:1:33,3.307380437850952,3149,[561],1,35,35,35,128,64
would,49,4,87,352.735632183908,143.0241856088418,327.09191341529913,1.4753181282272494,would,6.27,-2.7304870324329187,5,5.865718859028581,5.790241212182183,natural_stories,352.735632183908,5.865718859028581,natural_stories:4:49,7.4227986335754395,4238,[561],1,50,50,50,128,64
would,102,1,87,327.7931034482759,124.41940867167833,308.51472902859433,1.407736346090649,would,6.27,-2.7304870324329187,5,5.7923826271874805,5.731769586220626,natural_stories,327.7931034482759,5.7923826271874805,natural_stories:1:102,0.22607287764549255,3218,[561],1,117,117,117,128,64
would,122,2,90,342.46666666666664,181.3485191372084,312.92446279756905,1.485853334716123,would,6.27,-2.7304870324329187,5,5.836174329365058,5.745961828499564,natural_stories,342.46666666666664,5.836174329365058,natural_stories:2:122,3.1770265102386475,5396,[561],1,141,141,141,128,64
would,159,4,88,346.03409090909093,156.2837420202553,318.56553018737577,1.4870883220529807,would,6.27,-2.7304870324329187,5,5.846537298843088,5.763828200120552,natural_stories,346.03409090909093,5.846537298843088,natural_stories:4:159,6.1660308837890625,4348,[561],1,189,189,189,128,64
would,167,3,90,336.8222222222222,121.00325724817974,317.6165417090677,1.4072769607193332,would,6.27,-2.7304870324329187,5,5.819555260661337,5.760844811483522,natural_stories,336.8222222222222,5.819555260661337,natural_stories:3:167,3.738719940185547,7444,[561],1,190,190,190,128,64
would,172,4,88,347.6931818181818,184.51504364763431,319.57200341610564,1.4666245583060242,would,6.27,-2.7304870324329187,5,5.851320429440421,5.76698261123192,natural_stories,347.6931818181818,5.851320429440421,natural_stories:4:172,3.554257392883301,4361,[561],1,204,204,204,128,64
would,174,2,91,391.032967032967,214.17850553786255,349.3951893500357,1.5808797672184007,would,6.27,-2.7304870324329187,5,5.968791871093404,5.856203629288159,natural_stories,391.032967032967,5.968791871093404,natural_stories:2:174,14.514283180236816,5448,[561],1,201,201,201,128,64
would,262,9,79,354.0506329113924,156.399627740243,328.39670241054176,1.4499945492354602,would,6.27,-2.7304870324329187,5,5.869439933728984,5.7942223361470475,natural_stories,354.0506329113924,5.869439933728984,natural_stories:9:262,7.400947093963623,261,[561],1,342,342,342,128,64
would,284,5,93,305.3010752688172,127.18915944938044,287.37152627893454,1.3901761411421234,would,6.27,-2.7304870324329187,5,5.721298421741892,5.660775895246685,natural_stories,305.3010752688172,5.721298421741892,natural_stories:5:284,2.1342930793762207,6548,[561],1,331,331,331,128,64
would,296,5,93,297.8279569892473,105.86821418692467,283.1984965818636,1.3586646390327324,would,6.27,-2.7304870324329187,5,5.696515994249407,5.646148053125613,natural_stories,297.8279569892473,5.696515994249407,natural_stories:5:296,0.6526690721511841,6560,[561],1,343,343,343,128,64
would,311,1,84,317.3333333333333,118.23158134487264,299.750893583875,1.3937172650772465,would,6.27,-2.7304870324329187,5,5.759952746123256,5.702951775000344,natural_stories,317.3333333333333,5.759952746123256,natural_stories:1:311,1.856966495513916,3427,[561],1,355,355,355,128,64
would,340,1,85,317.91764705882355,152.5361949056765,293.78507826328865,1.457811764817638,would,6.27,-2.7304870324329187,5,5.76179237772813,5.6828484736933085,natural_stories,317.91764705882355,5.76179237772813,natural_stories:1:340,1.3313915729522705,3456,[561],1,387,387,387,128,64
would,387,3,91,400.2197802197802,198.6313616391375,364.59624806304015,1.5187937449283029,would,6.27,-2.7304870324329187,5,5.992013846764749,5.89879057163495,natural_stories,400.2197802197802,5.992013846764749,natural_stories:3:387,5.399649620056152,7664,[561],1,451,451,451,128,64
would,490,7,75,308.53333333333336,131.97249235631926,288.04956400971577,1.4306958612597225,would,6.27,-2.7304870324329187,5,5.731829887211357,5.663132562584869,natural_stories,308.53333333333336,5.731829887211357,natural_stories:7:490,0.40696075558662415,8807,[561],1,570,570,570,128,64
would,499,7,74,305.4594594594595,97.43043731181908,293.0287255083212,1.326184003234285,would,6.27,-2.7304870324329187,5,5.721817067545564,5.680270643489078,natural_stories,305.4594594594595,5.721817067545564,natural_stories:7:499,7.59462308883667,8816,[561],1,581,581,581,128,64
would,525,5,93,302.59139784946234,94.56562439122916,290.06734060023035,1.3305680161528464,would,6.27,-2.7304870324329187,5,5.712383373486415,5.670113104990502,natural_stories,302.59139784946234,5.712383373486415,natural_stories:5:525,3.061522960662842,6789,[561],1,617,617,617,128,64
would,553,8,71,313.7887323943662,111.95737907065448,296.4378258719763,1.3972941621235213,would,6.27,-2.7304870324329187,5,5.748719932689208,5.691837502931234,natural_stories,313.7887323943662,5.748719932689208,natural_stories:8:553,5.910984039306641,2689,[561],1,677,677,677,128,64
would,622,4,87,312.8390804597701,112.62955058181174,295.89031525936565,1.3888628144400956,would,6.27,-2.7304870324329187,5,5.745688938398347,5.689988829094817,natural_stories,312.8390804597701,5.745688938398347,natural_stories:4:622,6.59056282043457,4811,[561],1,726,726,726,128,64
would,770,4,88,325.72727272727275,129.7232888167811,305.71021645166826,1.41519788486837,would,6.27,-2.7304870324329187,5,5.7860604445065835,5.722637648199883,natural_stories,325.72727272727275,5.7860604445065835,natural_stories:4:770,6.2353129386901855,4959,[561],1,908,908,908,128,64
would,802,3,90,382.5111111111111,253.84199475682175,345.2271065960895,1.494410576498432,would,6.27,-2.7304870324329187,5,5.946757701501186,5.844202480448791,natural_stories,382.5111111111111,5.946757701501186,natural_stories:3:802,8.387384414672852,8079,[561],1,938,938,938,128,64
would,829,6,81,306.44444444444446,146.4872861377396,284.6538115246833,1.429295915483637,would,6.27,-2.7304870324329187,5,5.725036481017028,5.651273745522385,natural_stories,306.44444444444446,5.725036481017028,natural_stories:6:829,9.301262855529785,1866,[561],1,1010,1010,1010,128,64
would,855,9,77,329.3766233766234,111.10604689605984,312.48947273568876,1.3810521567731888,would,6.27,-2.7304870324329187,5,5.797201847941161,5.744570781363232,natural_stories,329.3766233766234,5.797201847941161,natural_stories:9:855,5.847326278686523,854,[561],1,1081,1081,1081,128,64
would,898,6,82,278.0121951219512,98.94523911371428,264.7054438623282,1.35268141512402,would,6.27,-2.7304870324329187,5,5.627664980073641,5.5786176751807295,natural_stories,278.0121951219512,5.627664980073641,natural_stories:6:898,10.064634323120117,1935,[561],1,1097,1097,1097,128,64
would,990,7,76,340.13157894736844,225.21316374228,311.43266373712385,1.4344295938076097,would,6.27,-2.7304870324329187,5,5.8293325396502444,5.741183147081792,natural_stories,340.13157894736844,5.8293325396502444,natural_stories:7:990,1.4387907981872559,9307,[561],1,1144,1144,1144,128,64
wouldn't,285,6,83,325.03614457831327,107.88017808651804,307.6608866395242,1.400941393634241,wouldn't,5.18,-3.821022765094686,8,5.783936390233027,5.728998159004504,natural_stories,325.03614457831327,5.783936390233027,natural_stories:6:285,4.318057060241699,1322,"[3636, 470]",2,340,341,341,128,64
wrapped,74,5,94,380.48936170212767,232.5978459705202,344.31912086112635,1.5141787859821123,wrapped,4.15,-4.850777807252834,7,5.941458218177978,5.841568904268971,natural_stories,380.48936170212767,5.941458218177978,natural_stories:5:74,11.566911697387695,6338,[12908],1,83,83,83,128,64
wrong,663,6,83,318.6385542168675,89.80338663737999,306.7913962408593,1.318523382930917,wrong,5.39,-3.61083373837245,5,5.764057401507043,5.72616802555639,natural_stories,318.6385542168675,5.764057401507043,natural_stories:6:663,2.4036026000976562,1700,[2642],1,811,811,811,128,64
wrote,139,6,83,363.89156626506025,167.44311098343093,334.6089570253213,1.4868963983083714,wrote,5.04,-3.958606920028789,5,5.89685592838104,5.8129625575468555,natural_stories,363.89156626506025,5.89685592838104,natural_stories:6:139,9.076513290405273,1176,[2630],1,167,167,167,128,64
wrote.,713,9,77,389.2987012987013,219.3660162314084,352.7000200051075,1.5177687215532998,wrote,5.04,-3.958606920028789,5,5.96434691861984,5.865617893961901,natural_stories,389.2987012987013,5.96434691861984,natural_stories:9:713,5.531928062438965,712,"[2630, 13]",2,912,913,913,128,64
x-ray,362,5,94,444.02127659574467,213.91551838238476,404.12251973126183,1.5324115228932838,x-ray,4.57,-4.42712723658588,5,6.095872481544772,6.00171809864665,natural_stories,444.02127659574467,6.095872481544772,natural_stories:5:362,12.126078605651855,6626,"[2124, 12, 2433]",3,420,422,422,128,64
Yard.,1054,1,84,442.5833333333333,220.2285892569456,396.6854784195659,1.5924424898953522,yard,4.57,-4.4294558926613865,4,6.0926287706343984,5.983143720900096,natural_stories,442.5833333333333,6.0926287706343984,natural_stories:1:1054,10.430604934692383,4170,"[30822, 13]",2,1265,1266,1266,128,64
year,412,7,75,308.61333333333334,92.33954576297045,295.1207926039273,1.3561944444832237,year,5.96,-3.040005114051578,4,5.732089144871713,5.687384738985299,natural_stories,308.61333333333334,5.732089144871713,natural_stories:7:412,6.389136791229248,8729,[614],1,483,483,483,128,64
"year,",14,3,93,493.03225806451616,318.16493028168594,420.0625690363409,1.7268307735125217,year,5.96,-3.040005114051578,4,6.200574604081645,6.040403674077955,natural_stories,493.03225806451616,6.200574604081645,natural_stories:3:14,5.093959331512451,7291,"[614, 11]",2,13,14,14,128,64
"year,",958,8,70,330.7,133.5152762252591,309.6687796318558,1.424305574258294,year,5.96,-3.040005114051578,4,5.801211619987747,5.735503273476128,natural_stories,330.7,5.801211619987747,natural_stories:8:958,10.597339630126953,3094,"[614, 11]",2,1175,1176,1176,128,64
year.,643,10,69,378.7391304347826,282.0831464914678,329.26365838973015,1.6198853032100218,year,5.96,-3.040005114051578,4,5.936847657889742,5.796858823103087,natural_stories,378.7391304347826,5.936847657889742,natural_stories:10:643,1.1616511344909668,9959,"[614, 13]",2,824,825,825,128,64
year's,423,7,74,330.9864864864865,160.40475287967695,309.30691978763707,1.4047266489502113,year's,4.38,-4.619786948731822,6,5.802077548218832,5.734334051854723,natural_stories,330.9864864864865,5.802077548218832,natural_stories:7:423,4.9619550704956055,8740,"[614, 338]",2,494,495,495,128,64
Year's,1039,3,93,495.258064516129,284.9047477447814,442.2047110746293,1.57866093596023,year's,4.38,-4.619786948731822,6,6.205078969173753,6.091772922085793,natural_stories,495.258064516129,6.205078969173753,natural_stories:3:1039,0.26759257912635803,8316,"[6280, 338]",2,1210,1211,1211,128,64
"Year's,",287,3,91,368.8571428571428,185.79532175838443,338.54605613757525,1.4835549246092368,year's,4.38,-4.619786948731822,6,5.910409422351274,5.824660142587698,natural_stories,368.8571428571428,5.910409422351274,natural_stories:3:287,7.458156108856201,7564,"[6280, 338, 11]",3,331,333,333,128,64
years,3,5,95,398.66315789473686,228.07397132109784,358.7557164453968,1.544137137024192,years,5.96,-3.040005114051578,5,5.9881168445363535,5.88264170128945,natural_stories,398.66315789473686,5.9881168445363535,natural_stories:5:3,1.7115533351898193,6267,[812],1,2,2,2,128,64
years,479,8,71,322.3943661971831,138.07228736873816,299.2845694084931,1.45306086117745,years,5.96,-3.040005114051578,5,5.775775535905297,5.701394857928191,natural_stories,322.3943661971831,5.775775535905297,natural_stories:8:479,1.7318084239959717,2615,[812],1,589,589,589,128,64
years,636,8,71,382.32394366197184,195.34202785648176,350.953967526206,1.4859419489064385,years,5.96,-3.040005114051578,5,5.946268269298236,5.860655068216406,natural_stories,382.32394366197184,5.946268269298236,natural_stories:8:636,0.22267653048038483,2772,[812],1,785,785,785,128,64
years,651,8,72,342.72222222222223,132.91172779909783,319.7899034777616,1.451592622055731,years,5.96,-3.040005114051578,5,5.836920271313474,5.76766422853737,natural_stories,342.72222222222223,5.836920271313474,natural_stories:8:651,0.6273989081382751,2787,[812],1,801,801,801,128,64
years,796,8,70,316.8142857142857,99.82307433540734,302.10587248273333,1.3628486073867307,years,5.96,-3.040005114051578,5,5.75831575271867,5.710777527074046,natural_stories,316.8142857142857,5.75831575271867,natural_stories:8:796,0.7492272257804871,2932,[812],1,967,967,967,128,64
years,868,8,70,365.4714285714286,348.56620278301125,310.83632327075577,1.5921518052310333,years,5.96,-3.040005114051578,5,5.901188105331132,5.739266481905225,natural_stories,365.4714285714286,5.901188105331132,natural_stories:8:868,12.918351173400879,3004,[812],1,1053,1053,1053,128,64
"years,",282,8,75,321.84,124.6778594965788,302.51123170826315,1.4082342426474497,years,5.96,-3.040005114051578,5,5.774054527641533,5.712118406395702,natural_stories,321.84,5.774054527641533,natural_stories:8:282,2.480550527572632,2418,"[812, 11]",2,347,348,348,128,64
years.,60,10,73,431.2739726027397,413.70672852859497,354.20601709358135,1.7264282909279998,years,5.96,-3.040005114051578,5,6.066743555444612,5.869878713046286,natural_stories,431.2739726027397,6.066743555444612,natural_stories:10:60,4.260595321655273,9376,"[812, 13]",2,82,83,83,128,64
years.,246,8,75,367.8,204.06861591141347,329.8052121037318,1.5601187903358975,years,5.96,-3.040005114051578,5,5.907539312170221,5.798502213832432,natural_stories,367.8,5.907539312170221,natural_stories:8:246,0.45379358530044556,2382,"[812, 13]",2,303,304,304,128,64
years.,391,9,75,597.7466666666667,412.7316415395456,501.6193645881223,1.782360497144964,years,5.96,-3.040005114051578,5,6.393167029855578,6.217841594211735,natural_stories,597.7466666666667,6.393167029855578,natural_stories:9:391,8.309244155883789,390,"[812, 13]",2,517,518,518,128,64
years.,449,9,76,512.2236842105264,371.4179173091217,421.8924251526475,1.8090972119048512,years,5.96,-3.040005114051578,5,6.238761412857503,6.04475036483934,natural_stories,512.2236842105264,6.238761412857503,natural_stories:9:449,6.0269856452941895,448,"[812, 13]",2,593,594,594,128,64
yelled,876,5,94,347.90425531914894,135.96742724645537,326.1087702767729,1.4236855856584696,yelled,3.76,-5.240324602428535,6,5.851927313526464,5.787230976873284,natural_stories,347.90425531914894,5.851927313526464,natural_stories:5:876,9.243327140808105,7140,[22760],1,1032,1032,1032,128,64
yellow,248,9,78,412.47435897435895,218.7873737636953,370.0502607618905,1.5735048991892402,yellow,4.69,-4.309803033657121,6,6.022174043780558,5.913638836309868,natural_stories,412.47435897435895,6.022174043780558,natural_stories:9:248,6.995860576629639,247,[7872],1,323,323,323,128,64
